--2019-04-11 02:05:06--  http://178.157.14.138/media/nasaAstronauts.mp4
178.157.14.138:80 bağlanılıyor...bağlantı kuruldu.
HTTP isteği gönderildi, yanıt bekleniyor... 200 OK
Uzunluk: 476587036 (455M) [video/mp4]
Kayıt yeri: `lead-out/nasaAstronauts.mp4'

 20800K .......... .......... .......... .......... ..........  4%  665K 96m38s
 20850K .......... .......... .......... .......... ..........  4%  697K 96m36s
 20900K .......... .......... .......... .......... ..........  4%  492K 96m40s
 20950K .......... .......... .......... .......... ..........  4%  835K 96m36s
 21000K .......... .......... .......... .......... ..........  4%  600K 96m35s
 21050K .......... .......... .......... .......... ..........  4%  807K 96m32s
 21100K .......... .......... .......... .......... ..........  4%  759K 96m29s
 21150K .......... .......... .......... .......... ..........  4%  826K 96m25s
 21200K .......... .......... .......... .......... ..........  4%  836K 96m21s
 21250K .......... .......... .......... .......... ..........  4%  902K 96m16s
 21300K .......... .......... .......... .......... ..........  4%  927K 96m11s
 21350K .......... .......... .......... .......... ..........  4% 1,04M 96m5s
 21400K .......... .......... .......... .......... ..........  4%  639K 96m4s
 21450K .......... .......... .......... .......... ..........  4% 1,19M 95m57s
 21500K .......... .......... .......... .......... ..........  4%  662K 95m56s
 21550K .......... .......... .......... .......... ..........  4%  653K 95m55s
 21600K .......... .......... .......... .......... ..........  4%  534K 95m57s
 21650K .......... .......... .......... .......... ..........  4%  706K 95m55s
 21700K .......... .......... .......... .......... ..........  4%  683K 95m53s
 21750K .......... .......... .......... .......... ..........  4%  793K 95m50s
 21800K .......... .......... .......... .......... ..........  4%  778K 95m47s
 21850K .......... .......... .......... .......... ..........  4%  879K 95m42s
 21900K .......... .......... .......... .......... ..........  4%  599K 95m42s
 21950K .......... .......... .......... .......... ..........  4% 1,31M 95m35s
 22000K .......... .......... .......... .......... ..........  4%  688K 95m33s
 22050K .......... .......... .......... .......... ..........  4%  714K 95m31s
 22100K .......... .......... .......... .......... ..........  4%  522K 95m33s
 22150K .......... .......... .......... .......... ..........  4%  872K 95m29s
 22200K .......... .......... .......... .......... ..........  4%  419K 95m35s
 22250K .......... .......... .......... .......... ..........  4%  515K 95m37s
 22300K .......... .......... .......... .......... ..........  4%  766K 95m35s
 22350K .......... .......... .......... .......... ..........  4%  516K 95m37s
 22400K .......... .......... .......... .......... ..........  4%  600K 95m37s
 22450K .......... .......... .......... .......... ..........  4%  582K 95m37s
 22500K .......... .......... .......... .......... ..........  4%  596K 95m37s
 22550K .......... .......... .......... .......... ..........  4%  624K 95m37s
 22600K .......... .......... .......... .......... ..........  4%  736K 95m35s
 22650K .......... .......... .......... .......... ..........  4%  828K 95m31s
 22700K .......... .......... .......... .......... ..........  4%  562K 95m32s
 22750K .......... .......... .......... .......... ..........  4%  887K 95m28s
 22800K .......... .......... .......... .......... ..........  4%  617K 95m27s
 22850K .......... .......... .......... .......... ..........  4%  813K 95m24s
 22900K .......... .......... .......... .......... ..........  4%  776K 95m21s
 22950K .......... .......... .......... .......... ..........  4%  702K 95m19s
 23000K .......... .......... .......... .......... ..........  4%  713K 95m17s
 23050K .......... .......... .......... .......... ..........  4%  745K 95m15s
 23100K .......... .......... .......... .......... ..........  4%  749K 95m12s
 23150K .......... .......... .......... .......... ..........  4%  728K 95m10s
 23200K .......... .......... .......... .......... ..........  4%  750K 95m7s
 23250K .......... .......... .......... .......... ..........  5%  900K 95m3s
 23300K .......... .......... .......... .......... ..........  5%  989K 94m58s
 23350K .......... .......... .......... .......... ..........  5%  894K 94m54s
 23400K .......... .......... .......... .......... ..........  5% 1,03M 94m49s
 23450K .......... .......... .......... .......... ..........  5%  670K 94m47s
 23500K .......... .......... .......... .......... ..........  5% 1,54M 94m40s
 23550K .......... .......... .......... .......... ..........  5%  927K 94m35s
 23600K .......... .......... .......... .......... ..........  5%  824K 94m32s
 23650K .......... .......... .......... .......... ..........  5%  738K 94m30s
 23700K .......... .......... .......... .......... ..........  5%  699K 94m28s
 23750K .......... .......... .......... .......... ..........  5%  749K 94m25s
 23800K .......... .......... .......... .......... ..........  5%  614K 94m25s
 23850K .......... .......... .......... .......... ..........  5%  675K 94m24s
 23900K .......... .......... .......... .......... ..........  5%  622K 94m24s
 23950K .......... .......... .......... .......... ..........  5%  709K 94m22s
 24000K .......... .......... .......... .......... ..........  5%  599K 94m22s
 24050K .......... .......... .......... .......... ..........  5%  737K 94m20s
 24100K .......... .......... .......... .......... ..........  5%  582K 94m20s
 24150K .......... .......... .......... .......... ..........  5%  486K 94m23s
 24200K .......... .......... .......... .......... ..........  5%  472K 94m27s
 24250K .......... .......... .......... .......... ..........  5%  509K 94m29s
 24300K .......... .......... .......... .......... ..........  5%  699K 94m27s
 24350K .......... .......... .......... .......... ..........  5%  515K 94m30s
 24400K .......... .......... .......... .......... ..........  5%  610K 94m29s
 24450K .......... .......... .......... .......... ..........  5%  607K 94m29s
 24500K .......... .......... .......... .......... ..........  5%  722K 94m27s
 24550K .......... .......... .......... .......... ..........  5%  719K 94m25s
 24600K .......... .......... .......... .......... ..........  5%  690K 94m24s
 24650K .......... .......... .......... .......... ..........  5%  675K 94m23s
 24700K .......... .......... .......... .......... ..........  5%  531K 94m24s
 24750K .......... .......... .......... .......... ..........  5%  404K 94m30s
 24800K .......... .......... .......... .......... ..........  5%  350K 94m39s
 24850K .......... .......... .......... .......... ..........  5%  447K 94m43s
 24900K .......... .......... .......... .......... ..........  5%  309K 94m54s
 24950K .......... .......... .......... .......... ..........  5%  451K 94m58s
 25000K .......... .......... .......... .......... ..........  5%  419K 95m4s
 25050K .......... .......... .......... .......... ..........  5%  544K 95m5s
 25100K .......... .......... .......... .......... ..........  5%  629K 95m4s
 25150K .......... .......... .......... .......... ..........  5%  715K 95m2s
 25200K .......... .......... .......... .......... ..........  5%  751K 95m0s
 25250K .......... .......... .......... .......... ..........  5%  696K 94m58s
 25300K .......... .......... .......... .......... ..........  5%  761K 94m56s
 25350K .......... .......... .......... .......... ..........  5%  668K 94m54s
 25400K .......... .......... .......... .......... ..........  5%  954K 94m50s
 25450K .......... .......... .......... .......... ..........  5%  851K 94m46s
 25500K .......... .......... .......... .......... ..........  5%  431K 94m51s
 25550K .......... .......... .......... .......... ..........  5% 1,63M 94m44s
 25600K .......... .......... .......... .......... ..........  5%  510K 94m46s
 25650K .......... .......... .......... .......... ..........  5%  475K 94m49s
 25700K .......... .......... .......... .......... ..........  5%  553K 94m50s
 25750K .......... .......... .......... .......... ..........  5%  614K 94m49s
 25800K .......... .......... .......... .......... ..........  5%  463K 94m53s
 25850K .......... .......... .......... .......... ..........  5%  770K 94m50s
 25900K .......... .......... .......... .......... ..........  5%  578K 94m50s
 25950K .......... .......... .......... .......... ..........  5%  445K 94m54s
 26000K .......... .......... .......... .......... ..........  5%  550K 94m55s
 26050K .......... .......... .......... .......... ..........  5%  718K 94m53s
 26100K .......... .......... .......... .......... ..........  5%  578K 94m54s
 26150K .......... .......... .......... .......... ..........  5%  765K 94m51s
 26200K .......... .......... .......... .......... ..........  5%  849K 94m48s
 26250K .......... .......... .......... .......... ..........  5%  520K 94m50s
 26300K .......... .......... .......... .......... ..........  5% 1,21M 94m44s
 26350K .......... .......... .......... .......... ..........  5%  470K 94m47s
 26400K .......... .......... .......... .......... ..........  5% 1,37M 94m40s
 26450K .......... .......... .......... .......... ..........  5%  572K 94m41s
 26500K .......... .......... .......... .......... ..........  5%  401K 94m46s
 26550K .......... .......... .......... .......... ..........  5%  389K 94m52s
 26600K .......... .......... .......... .......... ..........  5%  370K 94m59s
 26650K .......... .......... .......... .......... ..........  5%  554K 95m0s
 26700K .......... .......... .......... .......... ..........  5%  724K 94m58s
 26750K .......... .......... .......... .......... ..........  5%  533K 95m0s
 26800K .......... .......... .......... .......... ..........  5%  728K 94m57s
 26850K .......... .......... .......... .......... ..........  5%  441K 95m1s
 26900K .......... .......... .......... .......... ..........  5%  364K 95m8s
 26950K .......... .......... .......... .......... ..........  5%  385K 95m14s
 27000K .......... .......... .......... .......... ..........  5%  469K 95m17s
 27050K .......... .......... .......... .......... ..........  5%  653K 95m16s
 27100K .......... .......... .......... .......... ..........  5%  500K 95m18s
 27150K .......... .......... .......... .......... ..........  5%  742K 95m16s
 27200K .......... .......... .......... .......... ..........  5%  483K 95m19s
 27250K .......... .......... .......... .......... ..........  5%  526K 95m20s
 27300K .......... .......... .......... .......... ..........  5%  624K 95m19s
 27350K .......... .......... .......... .......... ..........  5%  786K 95m17s
 27400K .......... .......... .......... .......... ..........  5%  764K 95m14s
 27450K .......... .......... .......... .......... ..........  5%  797K 95m11s
 27500K .......... .......... .......... .......... ..........  5%  809K 95m8s
 27550K .......... .......... .......... .......... ..........  5%  809K 95m5s
 27600K .......... .......... .......... .......... ..........  5%  739K 95m3s
 27650K .......... .......... .......... .......... ..........  5%  718K 95m1s
 27700K .......... .......... .......... .......... ..........  5%  709K 94m59s
 27750K .......... .......... .......... .......... ..........  5%  607K 94m59s
 27800K .......... .......... .......... .......... ..........  5%  537K 95m0s
 27850K .......... .......... .......... .......... ..........  5%  773K 94m58s
 27900K .......... .......... .......... .......... ..........  6%  512K 94m59s
 27950K .......... .......... .......... .......... ..........  6%  870K 94m56s
 28000K .......... .......... .......... .......... ..........  6%  496K 94m58s
 28050K .......... .......... .......... .......... ..........  6%  439K 95m2s
 28100K .......... .......... .......... .......... ..........  6%  395K 95m7s
 28150K .......... .......... .......... .......... ..........  6%  482K 95m9s
 28200K .......... .......... .......... .......... ..........  6%  560K 95m10s
 28250K .......... .......... .......... .......... ..........  6%  474K 95m13s
 28300K .......... .......... .......... .......... ..........  6%  512K 95m14s
 28350K .......... .......... .......... .......... ..........  6%  544K 95m15s
